batch,scroll,window,direction,frac200,blobs_letterlike,p999,mean,verdict
p0268_batch,PHerc0268,w077,ink_reverse,0.00000,0,188.0,90.67,negative
p0268_batch,PHerc0268,w080,ink,0.00004,0,191.0,91.51,negative
p0268_batch,PHerc0268,w080,ink_reverse,0.00010,0,192.0,90.75,negative
p0268_batch,PHerc0268,w083,ink,0.00018,1,193.0,90.09,negative
p0268_batch,PHerc0268,w083,ink_reverse,0.00002,0,191.0,89.94,negative
p0268_batch,PHerc0268,w086,ink,0.00002,0,190.0,92.08,negative
p0268_batch,PHerc0268,w086,ink_reverse,0.00006,0,190.0,90.83,negative
p0268_batch,PHerc0268,w089,ink,0.00026,2,191.0,91.19,negative
p0268_batch,PHerc0268,w089,ink_reverse,0.00006,1,190.0,91.22,negative
p0358_b2_batch,PHerc0358,w021,ink,0.00170,2,202.0,91.62,negative
p0358_b2_batch,PHerc0358,w021,ink_reverse,0.00001,0,192.0,93.58,negative
p0358_b2_batch,PHerc0358,w024,ink,0.00058,1,198.0,89.09,negative
p0358_b2_batch,PHerc0358,w024,ink_reverse,0.00013,0,196.0,93.0,negative
p0358_b2_batch,PHerc0358,w027,ink,0.00021,0,194.0,88.2,negative
p0358_b2_batch,PHerc0358,w027,ink_reverse,0.00013,0,194.0,91.62,negative
p0358_b2_batch,PHerc0358,w030,ink,0.00143,2,202.0,88.93,negative
p0358_b2_batch,PHerc0358,w030,ink_reverse,0.00022,0,195.0,89.88,negative
p0358_b2_batch,PHerc0358,w033,ink,0.00087,1,200.0,92.29,negative
p0358_b2_batch,PHerc0358,w033,ink_reverse,0.00135,1,201.0,90.83,negative
p0358_b2_batch,PHerc0358,w036,ink,0.00015,0,197.0,95.17,negative
p0358_b2_batch,PHerc0358,w036,ink_reverse,0.00018,0,196.0,96.04,negative
p0358_b2_batch,PHerc0358,w039,ink,0.00112,2,201.0,96.12,negative
p0358_b2_batch,PHerc0358,w039,ink_reverse,0.00195,2,202.0,96.16,negative
p0358_b2_batch,PHerc0358,w042,ink,0.00240,5,203.0,96.9,negative
p0358_b2_batch,PHerc0358,w042,ink_reverse,0.00337,7,203.0,95.15,negative
p0358_b2_batch,PHerc0358,w045,ink,0.00204,3,203.0,98.68,negative
p0358_b2_batch,PHerc0358,w045,ink_reverse,0.00155,1,201.0,98.08,negative
p0358_b2_batch,PHerc0358,w048,ink,0.00044,0,199.0,94.45,negative
p0358_b2_batch,PHerc0358,w048,ink_reverse,0.00068,1,200.0,95.61,negative
p0358_b2_batch,PHerc0358,w051,ink,0.00001,0,188.0,91.59,negative
p0358_b2_batch,PHerc0358,w051,ink_reverse,0.00003,0,192.0,90.6,negative
p0358_b2_batch,PHerc0358,w054,ink,0.00218,5,203.0,94.79,negative
p0358_b2_batch,PHerc0358,w054,ink_reverse,0.00189,4,202.0,97.24,negative
p0358_b2_batch,PHerc0358,w057,ink,0.00078,2,200.0,92.79,negative
p0358_b2_batch,PHerc0358,w057,ink_reverse,0.00077,2,200.0,93.62,negative
p0358_b2_batch,PHerc0358,w060,ink,0.00172,3,202.0,95.76,negative
p0358_b2_batch,PHerc0358,w060,ink_reverse,0.00177,3,202.0,97.04,negative
p0358_b2_batch,PHerc0358,w063,ink,0.00101,2,201.0,91.85,negative
p0358_b2_batch,PHerc0358,w063,ink_reverse,0.00081,2,200.0,92.69,negative
p0358_b2_batch,PHerc0358,w066,ink,0.00139,4,201.0,93.43,negative
p0358_b2_batch,PHerc0358,w066,ink_reverse,0.00179,8,202.0,92.53,negative
p0358_b2_batch,PHerc0358,w069,ink,0.00181,4,202.0,93.63,negative
p0358_b2_batch,PHerc0358,w069,ink_reverse,0.00208,6,203.0,94.4,negative
p0358_b2_batch,PHerc0358,w072,ink,0.00244,6,202.0,94.81,negative
p0358_b2_batch,PHerc0358,w072,ink_reverse,0.00251,5,202.0,94.21,negative
p0358_b2_batch,PHerc0358,w075,ink,0.00071,1,199.0,92.24,negative
p0358_b2_batch,PHerc0358,w075,ink_reverse,0.00125,4,201.0,93.38,negative
p0358_b2_batch,PHerc0358,w078,ink,0.00041,0,198.0,90.01,negative
p0358_b2_batch,PHerc0358,w078,ink_reverse,0.00081,2,200.0,91.53,negative
p0358_b2_batch,PHerc0358,w081,ink,0.00074,2,200.0,93.65,negative
p0358_b2_batch,PHerc0358,w081,ink_reverse,0.00153,4,202.0,93.82,negative
p0358_b2_batch,PHerc0358,w084,ink,0.00054,2,199.0,90.78,negative
p0358_b2_batch,PHerc0358,w084,ink_reverse,0.00046,1,199.0,92.49,negative
p0358_b2_batch,PHerc0358,w087,ink,0.00068,1,199.0,90.95,negative
p0358_b2_batch,PHerc0358,w087,ink_reverse,0.00016,0,197.0,90.83,negative
p0358_b2_batch,PHerc0358,w090,ink,0.00073,4,200.0,89.52,negative
p0358_b2_batch,PHerc0358,w090,ink_reverse,0.00097,2,200.0,92.15,negative
p0358_b2_batch,PHerc0358,w093,ink,0.00049,1,198.0,89.23,negative
p0358_b2_batch,PHerc0358,w093,ink_reverse,0.00038,2,198.0,92.01,negative
p0358_b2_batch,PHerc0358,w096,ink,0.00060,3,198.0,89.09,negative
p0358_b2_batch,PHerc0358,w096,ink_reverse,0.00029,1,197.0,88.54,negative
p0358_b2_batch,PHerc0358,w099,ink,0.00052,1,199.0,90.53,negative
p0358_b2_batch,PHerc0358,w099,ink_reverse,0.00042,1,198.0,90.9,negative
p0358_batch,PHerc0358,w021,ink,0.00000,0,190.0,92.62,negative
p0358_batch,PHerc0358,w021,ink_reverse,0.00000,0,184.0,90.84,negative
p0358_batch,PHerc0358,w022,ink,0.00000,0,192.0,91.62,negative
p0358_batch,PHerc0358,w022,ink_reverse,0.00135,2,203.0,90.35,negative
p0358_batch,PHerc0358,w023,ink,0.00021,0,195.0,92.19,negative
p0358_batch,PHerc0358,w023,ink_reverse,0.00007,0,191.0,91.63,negative
p0358_batch,PHerc0358,w024,ink,0.00000,0,189.0,89.91,negative
p0358_batch,PHerc0358,w024,ink_reverse,0.00003,0,192.0,90.3,negative
p0358_batch,PHerc0358,w025,ink,0.00001,0,189.0,91.93,negative
p0358_batch,PHerc0358,w025,ink_reverse,0.00005,0,192.0,92.53,negative
p0358_batch,PHerc0358,w026,ink,0.00000,0,181.0,91.31,negative
p0358_batch,PHerc0358,w026,ink_reverse,0.00000,0,180.0,91.0,negative
p0358_batch,PHerc0358,w027,ink,0.00000,0,182.0,87.89,negative
p0358_batch,PHerc0358,w027,ink_reverse,0.00001,0,192.0,90.95,negative
p0358_batch,PHerc0358,w028,ink,0.00000,0,192.0,88.58,negative
p0358_batch,PHerc0358,w028,ink_reverse,0.00000,0,187.0,87.53,negative
p0358_batch,PHerc0358,w029,ink,0.00004,0,187.0,88.3,negative
p0358_batch,PHerc0358,w029,ink_reverse,0.00011,0,186.0,88.59,negative
p0358_batch,PHerc0358,w030,ink,0.00018,0,195.0,87.99,negative
p0358_batch,PHerc0358,w030,ink_reverse,0.00009,0,191.0,90.34,negative
p0358_batch,PHerc0358,w031,ink,0.00000,0,190.0,88.67,negative
p0358_batch,PHerc0358,w031,ink_reverse,0.00002,0,194.0,89.67,negative
p0358_batch,PHerc0358,w032,ink,0.00014,0,190.0,88.08,negative
p0358_batch,PHerc0358,w032,ink_reverse,0.00028,0,195.0,89.48,negative
p0358_batch,PHerc0358,w033,ink,0.00003,0,189.0,90.45,negative
p0358_batch,PHerc0358,w033,ink_reverse,0.00033,1,197.0,89.5,negative
p0358_batch,PHerc0358,w034,ink,0.00001,0,190.0,89.37,negative
p0358_batch,PHerc0358,w034,ink_reverse,0.00009,0,193.0,87.06,negative
p0358_batch,PHerc0358,w035,ink,0.00015,0,193.0,88.01,negative
p0358_batch,PHerc0358,w035,ink_reverse,0.00005,0,191.0,88.27,negative
p0358_batch,PHerc0358,w036,ink,0.00000,0,190.0,86.34,negative
p0358_batch,PHerc0358,w036,ink_reverse,0.00022,0,189.0,86.92,negative
p0358_batch,PHerc0358,w037,ink,0.00017,1,193.0,87.24,negative
p0358_batch,PHerc0358,w037,ink_reverse,0.00000,0,189.0,90.04,negative
p0358_batch,PHerc0358,w038,ink,0.00012,0,195.0,88.51,negative
p0358_batch,PHerc0358,w038,ink_reverse,0.00015,0,196.0,90.09,negative
p0358_batch,PHerc0358,w039,ink,0.00032,1,191.0,87.78,negative
p0358_batch,PHerc0358,w039,ink_reverse,0.00051,1,199.0,91.79,negative
p0358_batch,PHerc0358,w040,ink,0.00020,0,196.0,91.29,negative
p0358_batch,PHerc0358,w040,ink_reverse,0.00007,0,193.0,92.18,negative
p0358_batch,PHerc0358,w041,ink,0.00006,0,191.0,88.5,negative
p0358_batch,PHerc0358,w041,ink_reverse,0.00062,2,198.0,90.05,negative
p0358_batch,PHerc0358,w042,ink,0.00030,0,198.0,90.19,negative
p0358_batch,PHerc0358,w042,ink_reverse,0.00046,0,199.0,92.36,negative
p0358_batch,PHerc0358,w043,ink,0.00067,1,199.0,89.14,negative
p0358_batch,PHerc0358,w043,ink_reverse,0.00030,0,198.0,92.16,negative
p0358_batch,PHerc0358,w044,ink,0.00032,1,196.0,90.98,negative
p0358_batch,PHerc0358,w044,ink_reverse,0.00022,1,195.0,89.19,negative
p0358_batch,PHerc0358,w045,ink,0.00060,1,198.0,91.07,negative
p0358_batch,PHerc0358,w045,ink_reverse,0.00028,1,197.0,91.18,negative
p0358_batch,PHerc0358,w046,ink,0.00001,0,187.0,88.35,negative
p0358_batch,PHerc0358,w046,ink_reverse,0.00095,2,200.0,91.33,negative
p0358_batch,PHerc0358,w047,ink,0.00051,1,197.0,93.48,negative
p0358_batch,PHerc0358,w047,ink_reverse,0.00053,1,198.0,95.03,negative
p0358_batch,PHerc0358,w048,ink,0.00036,1,197.0,91.66,negative
p0358_batch,PHerc0358,w048,ink_reverse,0.00154,4,202.0,94.0,negative
p0358_batch,PHerc0358,w049,ink,0.00020,0,196.0,91.82,negative
p0358_batch,PHerc0358,w049,ink_reverse,0.00151,3,202.0,94.81,negative
p0358_batch,PHerc0358,w050,ink,0.00046,2,197.0,92.73,negative
p0358_batch,PHerc0358,w050,ink_reverse,0.00138,4,202.0,94.87,negative
p0358_batch,PHerc0358,w051,ink,0.00035,1,197.0,91.5,negative
p0358_batch,PHerc0358,w051,ink_reverse,0.00086,1,200.0,94.43,negative
p0358_batch,PHerc0358,w052,ink,0.00037,1,197.0,91.1,negative
p0358_batch,PHerc0358,w052,ink_reverse,0.00092,1,200.0,94.31,negative
p0358_batch,PHerc0358,w053,ink,0.00025,0,197.0,93.17,negative
p0358_batch,PHerc0358,w053,ink_reverse,0.00092,2,200.0,94.0,negative
p0358_batch,PHerc0358,w054,ink,0.00110,3,201.0,92.48,negative
p0358_batch,PHerc0358,w054,ink_reverse,0.00068,2,199.0,94.11,negative
p0358_batch,PHerc0358,w055,ink,0.00040,0,198.0,94.44,negative
p0358_batch,PHerc0358,w055,ink_reverse,0.00111,3,201.0,96.13,negative
p0358_batch,PHerc0358,w056,ink,0.00050,1,197.0,93.38,negative
p0358_batch,PHerc0358,w056,ink_reverse,0.00039,0,199.0,93.18,negative
p0358_batch,PHerc0358,w057,ink,0.00032,0,198.0,93.75,negative
p0358_batch,PHerc0358,w057,ink_reverse,0.00102,3,201.0,96.53,negative
p0358_batch,PHerc0358,w058,ink,0.00058,1,199.0,94.26,negative
p0358_batch,PHerc0358,w058,ink_reverse,0.00124,3,201.0,93.95,negative
p0358_batch,PHerc0358,w059,ink,0.00039,0,198.0,92.27,negative
p0358_batch,PHerc0358,w059,ink_reverse,0.00137,4,201.0,94.51,negative
p0358_batch,PHerc0358,w060,ink,0.00054,0,199.0,92.99,negative
p0358_batch,PHerc0358,w060,ink_reverse,0.00045,0,199.0,95.31,negative
p0358_batch,PHerc0358,w061,ink,0.00057,1,199.0,94.74,negative
p0358_batch,PHerc0358,w061,ink_reverse,0.00121,2,201.0,95.66,negative
p0358_batch,PHerc0358,w062,ink,0.00122,2,201.0,95.65,negative
p0358_batch,PHerc0358,w062,ink_reverse,0.00085,1,200.0,96.2,negative
p0358_batch,PHerc0358,w063,ink,0.00089,2,200.0,94.3,negative
p0358_batch,PHerc0358,w063,ink_reverse,0.00147,1,201.0,97.26,negative
p0358_batch,PHerc0358,w064,ink,0.00054,1,199.0,94.9,negative
p0358_batch,PHerc0358,w064,ink_reverse,0.00025,0,197.0,92.97,negative
p0358_batch,PHerc0358,w065,ink,0.00031,0,198.0,92.83,negative
p0358_batch,PHerc0358,w065,ink_reverse,0.00053,0,199.0,96.62,negative
p0358_batch,PHerc0358,w066,ink,0.00023,0,197.0,92.77,negative
p0358_batch,PHerc0358,w066,ink_reverse,0.00041,1,198.0,93.22,negative
p0358_batch,PHerc0358,w067,ink,0.00104,2,201.0,95.94,negative
p0358_batch,PHerc0358,w067,ink_reverse,0.00099,2,200.0,97.27,negative
p0358_batch,PHerc0358,w068,ink,0.00045,0,199.0,94.23,negative
p0358_batch,PHerc0358,w068,ink_reverse,0.00061,1,199.0,95.01,negative
p0358_batch,PHerc0358,w069,ink,0.00152,5,202.0,97.15,negative
p0358_batch,PHerc0358,w069,ink_reverse,0.00129,5,201.0,98.06,negative
p0358_batch,PHerc0358,w070,ink,0.00064,2,200.0,93.41,negative
p0358_batch,PHerc0358,w070,ink_reverse,0.00096,3,200.0,95.66,negative
p0358_batch,PHerc0358,w071,ink,0.00033,0,199.0,95.6,negative
p0358_batch,PHerc0358,w071,ink_reverse,0.00175,5,202.0,95.57,negative
p0358_batch,PHerc0358,w072,ink,0.00120,2,201.0,96.48,negative
p0358_batch,PHerc0358,w072,ink_reverse,0.00190,8,202.0,98.17,negative
p0358_batch,PHerc0358,w073,ink,0.00146,3,201.0,96.08,negative
p0358_batch,PHerc0358,w073,ink_reverse,0.00235,7,203.0,95.45,negative
p0358_batch,PHerc0358,w074,ink,0.00089,3,200.0,94.6,negative
p0358_batch,PHerc0358,w074,ink_reverse,0.00055,2,199.0,94.36,negative
p0358_batch,PHerc0358,w075,ink,0.00173,5,202.0,97.27,negative
p0358_batch,PHerc0358,w075,ink_reverse,0.00229,8,202.0,98.56,negative
p0358_batch,PHerc0358,w076,ink,0.00090,1,200.0,92.92,negative
p0358_batch,PHerc0358,w076,ink_reverse,0.00207,6,202.0,95.3,negative
p0358_batch,PHerc0358,w077,ink,0.00129,6,201.0,95.45,negative
p0358_batch,PHerc0358,w077,ink_reverse,0.00101,4,201.0,98.14,negative
p0358_batch,PHerc0358,w078,ink,0.00086,2,200.0,94.41,negative
p0358_batch,PHerc0358,w078,ink_reverse,0.00066,2,199.0,96.1,negative
p0358_batch,PHerc0358,w079,ink,0.00111,4,201.0,93.29,negative
p0358_batch,PHerc0358,w079,ink_reverse,0.00062,1,199.0,94.83,negative
p0358_batch,PHerc0358,w080,ink,0.00103,2,201.0,93.99,negative
p0358_batch,PHerc0358,w080,ink_reverse,0.00029,0,198.0,94.48,negative
p0358_batch,PHerc0358,w081,ink,0.00053,0,199.0,94.64,negative
p0358_batch,PHerc0358,w081,ink_reverse,0.00108,3,201.0,95.3,negative
p0358_batch,PHerc0358,w082,ink,0.00014,0,195.0,93.45,negative
p0358_batch,PHerc0358,w082,ink_reverse,0.00082,2,200.0,95.24,negative
p0358_batch,PHerc0358,w083,ink,0.00078,2,200.0,96.58,negative
p0358_batch,PHerc0358,w083,ink_reverse,0.00064,1,200.0,96.83,negative
p0358_batch,PHerc0358,w084,ink,0.00099,2,200.0,96.67,negative
p0358_batch,PHerc0358,w084,ink_reverse,0.00105,3,201.0,97.73,negative
p0358_batch,PHerc0358,w085,ink,0.00047,1,198.0,92.44,negative
p0358_batch,PHerc0358,w085,ink_reverse,0.00024,0,197.0,94.61,negative
p0358_batch,PHerc0358,w086,ink,0.00094,5,200.0,95.51,negative
p0358_batch,PHerc0358,w086,ink_reverse,0.00124,7,201.0,97.94,negative
p0358_batch,PHerc0358,w087,ink,0.00039,1,198.0,93.14,negative
p0358_batch,PHerc0358,w087,ink_reverse,0.00062,3,199.0,96.27,negative
p0358_batch,PHerc0358,w088,ink,0.00035,3,197.0,93.76,negative
p0358_batch,PHerc0358,w088,ink_reverse,0.00087,4,200.0,94.9,negative
p0358_batch,PHerc0358,w089,ink,0.00143,5,201.0,97.12,negative
p0358_batch,PHerc0358,w089,ink_reverse,0.00025,0,198.0,96.32,negative
p0358_batch,PHerc0358,w090,ink,0.00055,3,199.0,96.04,negative
p0358_batch,PHerc0358,w090,ink_reverse,0.00088,3,200.0,96.64,negative
p0358_batch,PHerc0358,w091,ink,0.00035,1,198.0,94.28,negative
p0358_batch,PHerc0358,w091,ink_reverse,0.00034,0,198.0,95.67,negative
p0358_batch,PHerc0358,w092,ink,0.00066,1,199.0,94.73,negative
p0358_batch,PHerc0358,w092,ink_reverse,0.00064,1,199.0,95.86,negative
p0358_batch,PHerc0358,w093,ink,0.00038,0,198.0,94.49,negative
p0358_batch,PHerc0358,w093,ink_reverse,0.00063,4,199.0,95.78,negative
p0358_batch,PHerc0358,w094,ink,0.00046,1,199.0,93.79,negative
p0358_batch,PHerc0358,w094,ink_reverse,0.00053,2,198.0,94.4,negative
p0358_batch,PHerc0358,w095,ink,0.00023,1,196.0,92.32,negative
p0358_batch,PHerc0358,w095,ink_reverse,0.00032,1,197.0,93.46,negative
p0358_batch,PHerc0358,w096,ink,0.00023,1,195.0,91.98,negative
p0358_batch,PHerc0358,w096,ink_reverse,0.00018,0,197.0,95.29,negative
p0358_batch,PHerc0358,w097,ink,0.00005,0,194.0,91.41,negative
p0358_batch,PHerc0358,w097,ink_reverse,0.00040,2,197.0,93.8,negative
p0358_batch,PHerc0358,w098,ink,0.00027,1,197.0,90.8,negative
p0358_batch,PHerc0358,w098,ink_reverse,0.00060,2,199.0,91.75,negative
p0358_batch,PHerc0358,w099,ink,0.00030,2,195.0,90.76,negative
p0358_batch,PHerc0358,w099,ink_reverse,0.00066,4,199.0,93.05,negative
p0800_batch,PHerc0800,w021,ink,0.00003,0,193.0,85.04,negative
p0800_batch,PHerc0800,w021,ink_reverse,0.00074,1,199.0,86.84,negative
p0800_batch,PHerc0800,w024,ink,0.00003,0,193.0,85.22,negative
p0800_batch,PHerc0800,w024,ink_reverse,0.00089,2,200.0,84.4,negative
p0800_batch,PHerc0800,w027,ink,0.00057,1,198.0,82.99,negative
p0800_batch,PHerc0800,w027,ink_reverse,0.00106,2,201.0,84.29,negative
p0800_batch,PHerc0800,w030,ink,0.00109,1,201.0,84.11,negative
p0800_batch,PHerc0800,w030,ink_reverse,0.00361,6,203.0,90.18,negative
p0800_batch,PHerc0800,w033,ink,0.00051,1,198.0,84.99,negative
p0800_batch,PHerc0800,w033,ink_reverse,0.00000,0,186.0,79.72,negative
p0800_batch,PHerc0800,w036,ink,0.00124,3,201.0,81.67,negative
p0800_batch,PHerc0800,w036,ink_reverse,0.00010,0,187.0,77.44,negative
p0800_batch,PHerc0800,w039,ink,0.00002,0,175.0,75.97,negative
p0800_batch,PHerc0800,w039,ink_reverse,0.00098,2,200.0,78.12,negative
p0800_batch,PHerc0800,w042,ink,0.00001,0,192.0,78.69,negative
p0800_batch,PHerc0800,w042,ink_reverse,0.00061,1,199.0,82.61,negative
p0800_batch,PHerc0800,w045,ink,0.00106,3,201.0,83.52,negative
p0800_batch,PHerc0800,w045,ink_reverse,0.00029,1,197.0,82.31,negative
p0800_batch,PHerc0800,w048,ink,0.00108,3,201.0,84.14,negative
p0800_batch,PHerc0800,w048,ink_reverse,0.00167,2,203.0,85.18,negative
p0800_batch,PHerc0800,w051,ink,0.00043,2,198.0,84.44,negative
p0800_batch,PHerc0800,w051,ink_reverse,0.00019,0,196.0,82.97,negative
p0800_batch,PHerc0800,w054,ink,0.00027,1,195.0,80.73,negative
p0800_batch,PHerc0800,w054,ink_reverse,0.00036,1,197.0,82.64,negative
p0800_batch,PHerc0800,w057,ink,0.00148,5,202.0,82.23,negative
p0800_batch,PHerc0800,w057,ink_reverse,0.00014,0,194.0,82.29,negative
p0800_batch,PHerc0800,w060,ink,0.00041,2,197.0,84.84,negative
p0800_batch,PHerc0800,w060,ink_reverse,0.00130,1,201.0,89.39,negative
p0800_batch,PHerc0800,w063,ink,0.00117,3,201.0,84.17,negative
p0800_batch,PHerc0800,w063,ink_reverse,0.00083,2,199.0,81.91,negative
p0800_batch,PHerc0800,w066,ink,0.00029,1,197.0,85.29,negative
p0800_batch,PHerc0800,w066,ink_reverse,0.00146,3,202.0,86.43,negative
p0800_batch,PHerc0800,w069,ink,0.00042,1,198.0,86.15,negative
p0800_batch,PHerc0800,w069,ink_reverse,0.00045,2,198.0,87.77,negative
p0800_batch,PHerc0800,w072,ink,0.00080,4,200.0,83.22,negative
p0800_batch,PHerc0800,w072,ink_reverse,0.00121,2,201.0,85.04,negative
p0800_batch,PHerc0800,w075,ink,0.00013,0,191.0,81.62,negative
p0800_batch,PHerc0800,w075,ink_reverse,0.00005,0,190.0,79.01,negative
p0800_batch,PHerc0800,w078,ink,0.00050,3,199.0,87.34,negative
p0800_batch,PHerc0800,w078,ink_reverse,0.00086,5,200.0,85.39,negative
p0800_batch,PHerc0800,w081,ink,0.00058,4,197.0,82.98,negative
p0800_batch,PHerc0800,w081,ink_reverse,0.00056,3,198.0,84.43,negative
p0800_batch,PHerc0800,w084,ink,0.00045,1,199.0,85.57,negative
p0800_batch,PHerc0800,w084,ink_reverse,0.00019,1,195.0,84.2,negative
p0800_batch,PHerc0800,w087,ink,0.00101,5,201.0,90.81,negative
p0800_batch,PHerc0800,w087,ink_reverse,0.00034,1,197.0,87.64,negative
p0800_batch,PHerc0800,w090,ink,0.00023,1,196.0,85.06,negative
p0800_batch,PHerc0800,w090,ink_reverse,0.00006,0,191.0,81.91,negative
p0800_batch,PHerc0800,w093,ink,0.00020,1,194.0,85.69,negative
p0800_batch,PHerc0800,w093,ink_reverse,0.00010,0,193.0,85.31,negative
p0800_batch,PHerc0800,w096,ink,0.00014,0,187.0,78.91,negative
p0800_batch,PHerc0800,w096,ink_reverse,0.00001,0,178.0,79.17,negative
p0800_batch,PHerc0800,w099,ink,0.00014,0,194.0,85.62,negative
p0800_batch,PHerc0800,w099,ink_reverse,0.00073,7,199.0,86.38,negative
p0813_batch,PHerc0813,w021,ink,0.00000,0,185.0,87.92,negative
p0813_batch,PHerc0813,w021,ink_reverse,0.00013,0,194.0,84.14,negative
p0813_batch,PHerc0813,w022,ink,0.00000,0,178.0,86.11,negative
p0813_batch,PHerc0813,w022,ink_reverse,0.00000,0,186.0,87.58,negative
p0813_batch,PHerc0813,w023,ink,0.00000,0,182.0,87.27,negative
p0813_batch,PHerc0813,w023,ink_reverse,0.00000,0,190.0,87.91,negative
p0813_batch,PHerc0813,w024,ink,0.00027,0,195.0,88.46,negative
p0813_batch,PHerc0813,w024,ink_reverse,0.00000,0,187.0,87.99,negative
p0813_batch,PHerc0813,w025,ink,0.00020,0,190.0,87.48,negative
p0813_batch,PHerc0813,w025,ink_reverse,0.00000,0,190.0,86.33,negative
p0813_batch,PHerc0813,w026,ink,0.00002,0,184.0,86.92,negative
p0813_batch,PHerc0813,w026,ink_reverse,0.00000,0,186.0,85.41,negative
p0813_batch,PHerc0813,w027,ink,0.00001,0,190.0,87.56,negative
p0813_batch,PHerc0813,w027,ink_reverse,0.00001,0,189.0,85.91,negative
p0813_batch,PHerc0813,w028,ink,0.00008,0,191.0,87.61,negative
p0813_batch,PHerc0813,w028,ink_reverse,0.00010,0,190.0,87.36,negative
p0813_batch,PHerc0813,w029,ink,0.00000,0,187.0,89.02,negative
p0813_batch,PHerc0813,w029,ink_reverse,0.00000,0,187.0,87.59,negative
p0813_batch,PHerc0813,w030,ink,0.00000,0,184.0,87.57,negative
p0813_batch,PHerc0813,w030,ink_reverse,0.00000,0,188.0,88.62,negative
p0813_batch,PHerc0813,w031,ink,0.00012,0,187.0,90.23,negative
p0813_batch,PHerc0813,w031,ink_reverse,0.00004,0,188.0,88.34,negative
p0813_batch,PHerc0813,w032,ink,0.00021,0,193.0,88.8,negative
p0813_batch,PHerc0813,w032,ink_reverse,0.00005,0,184.0,88.93,negative
p0813_batch,PHerc0813,w033,ink,0.00006,0,190.0,88.18,negative
p0813_batch,PHerc0813,w033,ink_reverse,0.00001,0,192.0,88.29,negative
p0813_batch,PHerc0813,w034,ink,0.00048,1,198.0,90.91,negative
p0813_batch,PHerc0813,w034,ink_reverse,0.00000,0,185.0,90.31,negative
p0813_batch,PHerc0813,w035,ink,0.00028,0,197.0,90.41,negative
p0813_batch,PHerc0813,w035,ink_reverse,0.00010,0,190.0,92.47,negative
p0813_batch,PHerc0813,w036,ink,0.00001,0,185.0,90.93,negative
p0813_batch,PHerc0813,w036,ink_reverse,0.00066,1,199.0,94.29,negative
p0813_batch,PHerc0813,w037,ink,0.00005,0,187.0,91.7,negative
p0813_batch,PHerc0813,w037,ink_reverse,0.00019,0,196.0,93.99,negative
p0813_batch,PHerc0813,w038,ink,0.00035,1,196.0,91.33,negative
p0813_batch,PHerc0813,w038,ink_reverse,0.00009,0,194.0,93.57,negative
p0813_batch,PHerc0813,w039,ink,0.00038,1,198.0,91.36,negative
p0813_batch,PHerc0813,w039,ink_reverse,0.00032,0,198.0,93.21,negative
p0813_batch,PHerc0813,w040,ink,0.00099,3,200.0,92.88,negative
p0813_batch,PHerc0813,w040,ink_reverse,0.00081,1,200.0,97.89,negative
p0813_batch,PHerc0813,w041,ink,0.00080,2,200.0,94.36,negative
p0813_batch,PHerc0813,w041,ink_reverse,0.00040,1,198.0,92.83,negative
p0813_batch,PHerc0813,w042,ink,0.00083,2,200.0,94.46,negative
p0813_batch,PHerc0813,w042,ink_reverse,0.00015,0,196.0,94.87,negative
p0813_batch,PHerc0813,w043,ink,0.00110,2,201.0,92.51,negative
p0813_batch,PHerc0813,w043,ink_reverse,0.00081,1,199.0,93.08,negative
p0813_batch,PHerc0813,w044,ink,0.00007,0,193.0,94.52,negative
p0813_batch,PHerc0813,w044,ink_reverse,0.00015,0,196.0,91.83,negative
p0813_batch,PHerc0813,w045,ink,0.00076,1,200.0,93.0,negative
p0813_batch,PHerc0813,w045,ink_reverse,0.00019,0,197.0,94.99,negative
p0813_batch,PHerc0813,w046,ink,0.00009,0,193.0,92.2,negative
p0813_batch,PHerc0813,w046,ink_reverse,0.00015,0,195.0,93.77,negative
p0813_batch,PHerc0813,w047,ink,0.00005,0,192.0,92.96,negative
p0813_batch,PHerc0813,w047,ink_reverse,0.00001,0,190.0,92.87,negative
p0813_batch,PHerc0813,w048,ink,0.00027,1,196.0,94.22,negative
p0813_batch,PHerc0813,w048,ink_reverse,0.00005,0,194.0,95.3,negative
p0813_batch,PHerc0813,w049,ink,0.00063,2,199.0,96.43,negative
p0813_batch,PHerc0813,w049,ink_reverse,0.00007,0,191.0,95.1,negative
p0813_batch,PHerc0813,w050,ink,0.00006,0,191.0,94.39,negative
p0813_batch,PHerc0813,w050,ink_reverse,0.00001,0,190.0,93.2,negative
p0813_batch,PHerc0813,w051,ink,0.00064,2,199.0,97.04,negative
p0813_batch,PHerc0813,w051,ink_reverse,0.00057,2,198.0,96.04,negative
p0813_batch,PHerc0813,w052,ink,0.00012,0,196.0,97.6,negative
p0813_batch,PHerc0813,w052,ink_reverse,0.00022,0,196.0,93.28,negative
p0813_batch,PHerc0813,w053,ink,0.00004,0,189.0,92.39,negative
p0813_batch,PHerc0813,w053,ink_reverse,0.00000,0,187.0,93.05,negative
p0813_batch,PHerc0813,w054,ink,0.00000,0,184.0,94.75,negative
p0813_batch,PHerc0813,w054,ink_reverse,0.00036,1,198.0,96.89,negative
p0813_batch,PHerc0813,w055,ink,0.00051,1,198.0,95.92,negative
p0813_batch,PHerc0813,w055,ink_reverse,0.00103,2,201.0,96.1,negative
